time,L,MLT,MLAT,R,RMS,Skewness,Kurtosis,Intermittency,Scale_Flatness,DFA_alpha,DFA_alpha_err,Hurst,Hurst_err,Higuchi_FD,Shannon_Entropy,Permutation_Entropy,Wavelet_Entropy,Spectral_Slope,Spectral_Slope_err,Spectral_Break,Storm_Phase
2015-03-04 11:44:29.871960,2.7115864414062494,2.6593886734374994,2.0064689781249996,2.7094347515625,241.4787672569194,0.25423592054401645,-1.0760924908078566,1.4243622797066493,2.2862602299327106,1.9580354690295045,0.00751709081800453,1.9580354690295045,0.00751709081800453,0.7107866073443577,4.054064843980427,0.9191050770832561,0.8970425022598769,-3.1732858837189006,0.3904360520237254,0.22833243665498681,Quiet
2015-03-04 11:54:29.874614,2.2690572820312496,5.7997336296875,3.6296321911458334,2.246392424479166,395.10982827409316,-1.7222027358287655,1.404504842663787,-1.3918161001739016,17.019483775387947,1.9466911499745416,0.009751972772812855,1.9466911499745416,0.009751972772812855,0.1839176372994608,4.645635387918557,0.90087562680032,0.9032969600305648,-4.084781169858076,0.08868034944518138,0.22725844822526695,Quiet
2015-03-04 13:28:59.526890,2.916635596614584,18.312897559895827,-14.717652041666668,2.7270667013020833,363.0325319894739,-0.2544221996259468,-1.125476370004196,0.45238209700473986,2.372700633936765,1.9312375010150131,0.0072306757689366745,1.9312375010150131,0.0072306757689366745,0.4309539351422155,3.9687104588476507,0.9250690238955972,0.8985625318992961,-3.9574612145208574,0.4579423106741549,0.09460262873237109,Quiet
2015-03-04 13:38:59.530005,3.3024716226562503,18.776995046875,-15.935304148437499,3.0441924815104167,215.22040734955118,-0.20136347272421473,-1.1577312048812713,1.1390104028326395,2.3059029964902154,1.8715544710230765,0.01284152195782821,1.8715544710230765,0.01284152195782821,0.6314310452104362,3.977821121127539,0.9590774627788812,0.8984290614319067,-3.3819229155651103,0.43878071100099175,0.031327442698546155,Quiet
2015-03-04 13:48:59.533239,3.66799034375,19.157732812499997,-16.778272421875,3.337665437499999,135.56806745146966,-0.16502184189939118,-1.1700597028519018,1.6097367832637655,2.3089645807799317,1.8152522909549822,0.01993761713161643,1.8152522909549822,0.01993761713161643,0.7445026092349326,3.982672749112555,0.9585579645613499,0.8985281919256652,-2.9268827223495806,0.4447617233702388,0.02666649847664296,Quiet
2015-03-04 13:58:59.536354,4.012022585937501,19.479445703125,-17.381043124999998,3.60876021875,90.14821987872334,-0.14384779575272438,-1.1675192792944544,2.063033866750011,2.332949312286165,1.76267332218764,0.025529151673955284,1.76267332218764,0.025529151673955284,0.8402929938233592,3.990274968046209,0.9693065926488346,0.8984473039604054,-2.5246367310752533,0.4504293742385929,0.02265395017345778,Quiet
2015-03-04 14:08:59.539588,4.335089070312499,19.757814140624998,-17.8219140625,3.858948382812501,62.875536258735195,-0.18791282169291762,-1.1033586826759285,2.263678582292713,2.341685367850114,1.6724972411075647,0.036498234639124175,1.6724972411075647,0.036498234639124175,0.8980465974985306,4.067756178265818,0.9663406059709844,0.8984047100730397,-2.2450629035297185,0.36410200844743235,,Quiet
2015-03-04 14:18:59.542762,4.638710937499999,20.003271093749998,-18.148936718749997,4.089615531250001,45.73736171751007,-0.07493587573731776,-1.1649633636412964,2.350879613071709,2.3674565485761607,1.5812669449476142,0.04486090752990218,1.5812669449476142,0.04486090752990218,0.9321274509505757,4.071528886395172,0.9718657614155611,0.898787589764064,-2.083034651568222,0.3402223295362106,0.0151068356650525,Quiet
2015-03-04 14:28:59.545976,4.924281498958333,20.223193671874995,-18.393021315104168,4.302019015885417,32.66418674549853,-0.2391432035399963,-1.1443564421253722,2.3857110519203184,2.384652108400657,1.471411297099205,0.04688247003701804,1.471411297099205,0.04688247003701804,0.9449484801648838,4.039328398501101,0.9633512587419114,0.8992306449289718,-1.9239310855795675,0.32638025715228614,0.20499977231747019,Quiet
2015-03-04 14:38:59.549090,5.194197954166667,20.422837114583334,-18.574351643229168,4.4972495372395835,24.325774899531687,0.02670990549659301,-1.2045924321505563,2.4082693881586046,2.378635371373652,1.2276311325048452,0.05217400688453687,1.2276311325048452,0.05217400688453687,0.9626685402151739,4.01873595287214,0.9585165792690581,0.9000308649460905,-2.3212653795240454,0.3586511192775971,0.03333631672994073,Quiet
2015-03-04 14:48:59.552225,5.450527430208334,20.606152914062495,-18.707003513020833,4.6762613940104165,18.837220160489622,0.1598375138996779,-1.0974956640550522,2.4171678596382464,2.3821552194029465,1.0850549840874417,0.05256143719418577,1.0850549840874417,0.05256143719418577,0.9700382400061709,4.117527641480063,0.9611071235680195,0.9018215731335766,-2.1853277954832087,0.36650226476763825,0.2100007884602314,Quiet
2015-03-04 14:58:59.555458,5.686195630729167,20.77619182552083,-18.800784416666666,4.839881676822917,14.86292730074923,-0.03373296649388326,-1.0413409741741162,2.4507322108670393,2.3944646757007213,0.9583556968694882,0.045908543673973894,0.9583556968694882,0.045908543673973894,0.9871070405560397,4.140648634533436,0.9578972695147405,0.9013007850263562,-1.2198893605816004,0.3628105819705095,0.23999762472978425,Quiet
2015-03-04 15:08:59.558573,5.904202618229167,20.9352792265625,-18.862730940104164,4.988822476302084,11.922980816189522,-0.10345336003388035,-0.7215944910308458,2.4772680622083136,2.3975373181556185,0.862722453801389,0.044067230369513134,0.862722453801389,0.044067230369513134,1.00137492005853,4.418466002710786,0.9499107118651915,0.900582824140635,-1.4385106499768199,0.374369189545086,0.3000000660415343,Quiet
2015-03-04 15:18:59.561748,6.115799375,21.08528905208334,-18.897919760416666,5.123700151041667,9.636017032598,-0.14552227006896418,-0.722363675513527,2.4583015580169834,2.399775319788086,0.6833622183923753,0.03235890747947066,0.6833622183923753,0.03235890747947066,1.0000715287826194,4.407036452529646,0.9523103261735326,0.9002632068670736,-0.6743642246645956,0.36330247716606034,0.41499975045548254,Quiet
